,Easting,Northing,Salazones amphora_ct,Salazones amphora_wt
13387,530979.4298,4388210.084,0.0,0.0
13388,530969.6528,4388208.935,0.0,0.0
13389,530960.9876,4388208.678,0.0,0.0
13390,530950.8597,4388209.414,0.0,0.0
13391,530940.2189,4388209.704,0.0,0.0
13392,530928.9742,4388210.769,0.0,0.0
13393,530906.0533,4388213.563,0.0,0.0
13394,531014.7681,4388255.952,0.0,0.0
13395,531008.7147,4388118.417,0.0,0.0
13396,531016.0111,4388117.669,0.0,0.0
13397,531026.4944,4388113.938,0.0,0.0
13398,531040.4916,4388111.219,0.0,0.0
13399,531049.5948,4388109.258,0.0,0.0
13400,530997.6723,4388453.986,0.0,0.0
13401,530988.9317,4388454.621,0.0,0.0
13402,530986.4592,4388454.266,0.0,0.0
13403,530973.106,4388451.99,0.0,0.0
13404,530966.3018,4388452.195,0.0,0.0
13405,530952.2454,4388449.506,0.0,0.0
13406,530948.6549,4388444.598,0.0,0.0
13407,530949.4638,4388436.573,0.0,0.0
13408,530949.5105,4388433.885,0.0,0.0
13409,530966.917,4388422.605,0.0,0.0
13410,530945.3393,4388351.511,0.0,0.0
13411,530956.3307,4388349.164,0.0,0.0
13412,530970.6626,4388347.771,0.0,0.0
13413,530978.1001,4388343.931,0.0,0.0
13414,530988.6042,4388342.959,0.0,0.0
13415,530938.8345,4388298.627,0.0,0.0
13416,530947.4419,4388297.145,0.0,0.0
13417,530956.2435,4388295.692,0.0,0.0
13418,530968.6929,4388295.677,0.0,0.0
13419,530978.2684,4388296.711,0.0,0.0
13420,530987.2131,4388295.435,0.0,0.0
13421,530996.2472,4388293.397,0.0,0.0
13422,531032.19,4388006.1,0.0,0.0
13423,531022.76,4388002.2,0.0,0.0
13424,531012.28,4387994.29,0.0,0.0
13425,531006.05,4387990.38,0.0,0.0
13426,530995.45,4388004.53,0.0,0.0
13427,530979.17,4388044.65,0.0,0.0
13428,530979.67,4388043.68,0.0,0.0
13429,530979.45,4388042.53,0.0,0.0
13430,530969.95,4388037.72,0.0,0.0
13431,530969.47,4388045.94,0.0,0.0
13432,531045.77,4387994.15,0.0,0.0
13433,531035.41,4387988.34,0.0,0.0
13434,531025.48,4387982.64,0.0,0.0
13435,531017.86,4387978.72,0.0,0.0
13436,531024.75,4388015.04,0.0,0.0
13437,531018.0,4388007.8,0.0,0.0
13438,531010.96,4388007.0,0.0,0.0
13439,531002.07,4388000.19,0.0,0.0
13440,530994.41,4388048.55,0.0,0.0
13441,530991.35,4388042.21,0.0,0.0
13442,530982.63,4388032.08,0.0,0.0
13443,531055.98,4387972.66,0.0,0.0
13444,531043.73,4387966.73,0.0,0.0
13445,531034.57,4387961.92,0.0,0.0
13446,531027.03,4387959.12,0.0,0.0
13447,531032.06,4388032.61,0.0,0.0
13448,531025.05,4388025.48,0.0,0.0
13449,530962.73,4388052.42,0.0,0.0
13450,531048.65,4387982.62,0.0,0.0
13451,531039.65,4387979.25,0.0,0.0
13452,531033.57,4387976.57,0.0,0.0
13453,531024.41,4387971.2,0.0,0.0
13454,531017.05,4387967.07,0.0,0.0
13455,531003.43,4388046.7,0.0,0.0
13456,530998.48,4388038.35,0.0,0.0
13457,530993.71,4388030.68,0.0,0.0
13458,531060.04,4387965.8,0.0,0.0
13459,531049.1,4387956.1,0.0,0.0
13460,531039.69,4387949.29,0.0,0.0
13461,531030.78,4387945.59,0.0,0.0
13462,531015.2,4388021.22,0.0,0.0
13463,531009.12,4388017.64,0.0,0.0
13464,531001.67,4388012.73,0.0,0.0
13465,531022.43,4388037.01,0.0,0.0
13466,531019.29,4388027.78,0.0,0.0
13467,530967.56,4388046.67,0.0,0.0
13468,531042.72,4388005.13,0.0,0.0
13469,531027.83,4387994.19,0.0,0.0
13470,531016.71,4387986.49,0.0,0.0
13471,531008.23,4387982.24,0.0,0.0
13472,531010.56,4388042.84,0.0,0.0
13473,531004.85,4388033.83,0.0,0.0
13474,531004.79,4388028.72,0.0,0.0
13475,530896.17,4388025.29,0.0,0.0
13476,530906.7,4388030.22,0.0,0.0
13477,530915.63,4388029.7,0.0,0.0
13478,530927.13,4388027.86,0.0,0.0
13479,530935.8,4388028.67,0.0,0.0
13480,530948.16,4388026.94,0.0,0.0
13481,530955.61,4388029.75,0.0,0.0
13482,530877.75,4388017.78,0.0,0.0
13483,530889.4,4388023.16,0.0,0.0
13484,530901.15,4388024.2,0.0,0.0
13485,530910.58,4388025.24,0.0,0.0
13486,530920.62,4388025.61,0.0,0.0
13487,530932.55,4388025.99,0.0,0.0
13488,530945.93,4388025.94,0.0,0.0
13489,530955.54,4388027.86,0.0,0.0
13490,530966.42,4388030.68,0.0,0.0
13491,530854.77,4388013.36,0.0,0.0
13492,530864.46,4388014.62,0.0,0.0
13493,530878.17,4388020.23,0.0,0.0
13494,530886.94,4388015.38,0.0,0.0
13495,530899.49,4388032.19,0.0,0.0
13496,530910.02,4388036.89,0.0,0.0
13497,530920.32,4388036.15,0.0,0.0
13498,530931.82,4388035.53,0.0,0.0
13499,530943.75,4388036.58,0.0,0.0
13500,530954.9,4388037.18,0.0,0.0
13501,530842.68,4388012.31,0.0,0.0
13502,530851.95,4388010.46,0.0,0.0
13503,530864.48,4388011.29,0.0,0.0
13504,530875.37,4388011.89,0.0,0.0
13505,530887.73,4388012.05,0.0,0.0
13506,530901.19,4388014.66,0.0,0.0
13507,530910.55,4388012.25,0.0,0.0
13508,530922.57,4388011.19,0.0,0.0
13509,530934.33,4388009.46,0.0,0.0
13510,530947.01,4388013.4,0.0,0.0
13511,530958.44,4388011.0,0.0,0.0
13512,530843.21,4388007.1,0.0,0.0
13513,530855.74,4388006.93,0.0,0.0
13514,530869.55,4388008.43,0.0,0.0
13515,530885.6,4388007.27,0.0,0.0
13516,530898.76,4388021.64,0.0,0.0
13517,530910.26,4388021.24,0.0,0.0
13518,530921.67,4388021.62,0.0,0.0
13519,530935.57,4388021.79,0.0,0.0
13520,530946.12,4388022.38,0.0,0.0
13521,530960.97,4388021.89,0.0,0.0
13522,530901.88,4388945.44,0.0,0.0
13523,530906.43,4388937.35,0.0,0.0
13524,530911.24,4388926.91,0.0,0.0
13525,530915.73,4388916.75,0.0,0.0
13526,530926.56,4388954.68,0.0,0.0
13527,530929.93,4388944.53,0.0,0.0
13528,530932.35,4388934.53,0.0,0.0
13529,530934.7,4388924.63,0.0,0.0
13530,530937.42,4388914.72,0.0,0.0
13531,530939.32,4388905.6,0.0,0.0
13532,530940.26,4388896.45,0.0,0.0
13533,531037.11,4388886.53,0.0,0.0
13534,531039.8,4388878.48,0.0,0.0
13535,531047.31,4388870.84,0.0,0.0
13536,531050.94,4388864.09,0.0,0.0
13537,531054.72,4388855.41,0.0,0.0
13538,531062.18,4388850.34,0.0,0.0
13539,531071.05,4388841.08,0.0,0.0
13540,531112.9,4388789.38,0.0,0.0
13541,531109.0,4388800.15,0.0,0.0
13542,531103.32,4388803.91,0.0,0.0
13543,531075.0,4388763.56,0.0,0.0
13544,531069.83,4388769.29,0.0,0.0
13545,531067.54,4388774.41,0.0,0.0
13546,531060.84,4388784.18,0.0,0.0
13547,531029.64,4388733.81,0.0,0.0
13548,531024.21,4388742.11,0.0,0.0
13549,531020.5,4388749.73,0.0,0.0
13550,530944.47,4388753.0,0.0,0.0
13551,530948.79,4388747.02,0.0,0.0
13552,530953.73,4388733.39,0.0,0.0
13553,530961.83,4388725.99,0.0,0.0
13554,530867.99,4388741.37,0.0,0.0
13555,530859.9,4388746.66,0.0,0.0
13556,530860.47,4388754.77,0.0,0.0
13557,530850.3,4388765.94,0.0,0.0
13558,530846.75,4388774.25,0.0,0.0
13559,530842.01,4388778.33,0.0,0.0
13560,530840.26,4388788.2,0.0,0.0
13561,530838.66,4388801.63,0.0,0.0
13562,530835.64,4388806.17,0.0,0.0
13563,530919.41,4388840.57,0.0,0.0
13564,530924.15,4388835.82,0.0,0.0
13565,530932.68,4388826.42,0.0,0.0
13566,530933.23,4388816.66,0.0,0.0
13567,530938.77,4388805.69,0.0,0.0
13568,530942.58,4388797.49,0.0,0.0
13569,530943.14,4388784.51,0.0,0.0
13570,530913.73,4388951.98,0.0,0.0
13571,530918.5,4388938.68,0.0,0.0
13572,530922.82,4388932.82,0.0,0.0
13573,530920.91,4388916.16,0.0,0.0
13574,530955.29,4388965.58,0.0,0.0
13575,530958.15,4388956.82,0.0,0.0
13576,530959.82,4388946.73,0.0,0.0
13577,530963.29,4388938.97,0.0,0.0
13578,530962.81,4388928.87,0.0,0.0
13579,530963.28,4388918.55,0.0,0.0
13580,530969.42,4388908.14,0.0,0.0
13581,530969.28,4388900.04,0.0,0.0
13582,530971.2,4388890.84,0.0,0.0
13583,531022.31,4388876.84,0.0,0.0
13584,531023.72,4388866.85,0.0,0.0
13585,531032.15,4388861.89,0.0,0.0
13586,531036.21,4388855.03,0.0,0.0
13587,531042.75,4388849.06,0.0,0.0
13588,531047.15,4388843.42,0.0,0.0
13589,531124.13,4388795.34,0.0,0.0
13590,531118.62,4388801.09,0.0,0.0
13591,531114.45,4388813.83,0.0,0.0
13592,531102.16,4388819.67,0.0,0.0
13593,531094.99,4388831.07,0.0,0.0
13594,531065.03,4388750.48,0.0,0.0
13595,531058.74,4388756.45,0.0,0.0
13596,531057.67,4388767.55,0.0,0.0
13597,531051.29,4388775.07,0.0,0.0
13598,531044.05,4388782.25,0.0,0.0
13599,530909.82,4388738.31,0.0,0.0
13600,530913.95,4388732.21,0.0,0.0
13601,530921.03,4388723.87,0.0,0.0
13602,530928.55,4388716.89,0.0,0.0
13603,530906.91,4388747.61,0.0,0.0
13604,530897.71,4388765.83,0.0,0.0
13605,530892.73,4388774.19,0.0,0.0
13606,530891.01,4388776.22,0.0,0.0
13607,530884.24,4388784.29,0.0,0.0
13608,530876.88,4388795.27,0.0,0.0
13609,530871.6,4388805.94,0.0,0.0
13610,530866.82,4388816.31,0.0,0.0
13611,530981.77,4388778.07,0.0,0.0
13612,530973.9,4388786.75,0.0,0.0
13613,530924.15,4388835.82,0.0,0.0
13614,530932.68,4388826.42,0.0,0.0
13615,530933.23,4388816.66,0.0,0.0
13616,530938.77,4388805.69,0.0,0.0
13617,530942.58,4388797.49,0.0,0.0
13618,530943.14,4388784.51,0.0,0.0
13619,530927.52,4388890.24,0.0,0.0
13620,530923.06,4388896.41,0.0,0.0
13621,530918.65,4388905.1,0.0,0.0
13622,531002.09,4388872.1,0.0,0.0
13623,530995.11,4388880.97,0.0,0.0
13624,530989.29,4388886.34,0.0,0.0
13625,530993.68,4388874.86,0.0,0.0
13626,530993.19,4388981.67,0.0,0.0
13627,530994.92,4388974.52,0.0,0.0
13628,531058.62,4388832.79,0.0,0.0
13629,531053.02,4388824.89,0.0,0.0
13630,531044.54,4388819.53,0.0,0.0
13631,531023.66,4388808.82,0.0,0.0
13632,531013.08,4388802.29,0.0,0.0
13633,531003.98,4388797.42,0.0,0.0
13634,530994.49,4388793.51,0.0,0.0
13635,530993.32,4388767.51,0.0,0.0
13636,530996.43,4388761.31,0.0,0.0
13637,531000.84,4388753.78,0.0,0.0
13638,531006.69,4388748.36,0.0,0.0
13639,530877.97,4388734.42,0.0,0.0
13640,530877.55,4388730.42,0.0,0.0
13641,530951.92,4388756.13,0.0,0.0
13642,530948.37,4388765.78,0.0,0.0
13643,530945.92,4388776.53,0.0,0.0
13644,530944.61,4388783.63,0.0,0.0
13645,530945.85,4388793.84,0.0,0.0
13646,530941.53,4388801.04,0.0,0.0
13647,530935.15,4388809.12,0.0,0.0
13648,530929.36,4388818.86,0.0,0.0
13649,530924.69,4388829.16,0.0,0.0
13650,530920.72,4388834.59,0.0,0.0
13651,530917.25,4388843.67,0.0,0.0
13652,532950.15,4386872.0,0.0,0.0
13653,532950.15,4386872.0,0.0,0.0
13654,532950.15,4386872.0,0.0,0.0
13655,532950.15,4386872.0,0.0,0.0
13656,532950.15,4386872.0,0.0,0.0
13657,532950.15,4386872.0,0.0,0.0
13658,532950.15,4386872.0,0.0,0.0
13659,532950.15,4386872.0,0.0,0.0
13660,532950.15,4386872.0,0.0,0.0
13661,532950.15,4386872.0,0.0,0.0
13662,532950.15,4386872.0,0.0,0.0
13663,532950.15,4386872.0,0.0,0.0
13664,532950.15,4386872.0,0.0,0.0
13665,532950.15,4386872.0,0.0,0.0
13666,532950.15,4386872.0,0.0,0.0
13667,532950.15,4386872.0,0.0,0.0
13668,532950.15,4386872.0,0.0,0.0
13669,532950.15,4386872.0,0.0,0.0
13670,532950.15,4386872.0,0.0,0.0
13671,532950.15,4386872.0,0.0,0.0
13672,532950.15,4386872.0,0.0,0.0
13673,532950.15,4386872.0,0.0,0.0
13674,532950.15,4386872.0,0.0,0.0
13675,532950.15,4386872.0,0.0,0.0
13676,532950.15,4386872.0,0.0,0.0
13677,530972.39,4388765.98,0.0,0.0
13678,530975.69,4388756.01,0.0,0.0
13679,530982.16,4388747.6,0.0,0.0
13680,530985.54,4388740.18,0.0,0.0
13681,530862.78,4388734.24,0.0,0.0
13682,530864.87,4388726.82,0.0,0.0
13683,530941.89,4388755.32,0.0,0.0
13684,530938.26,4388761.63,0.0,0.0
13685,530933.93,4388772.82,0.0,0.0
13686,530928.48,4388782.01,0.0,0.0
13687,530924.25,4388789.98,0.0,0.0
13688,530919.15,4388797.84,0.0,0.0
13689,530918.34,4388807.61,0.0,0.0
13690,530913.84,4388818.35,0.0,0.0
13691,530911.66,4388827.0,0.0,0.0
13692,530905.87,4388837.63,0.0,0.0
13693,530960.87,4388771.26,0.0,0.0
13694,530954.83,4388779.67,0.0,0.0
13695,530935.09,4388888.92,0.0,0.0
13696,530933.07,4388879.14,0.0,0.0
13697,530929.33,4388870.14,0.0,0.0
13698,530928.59,4388861.59,0.0,0.0
13699,530927.34,4388852.59,0.0,0.0
13700,530916.08,4388879.74,0.0,0.0
13701,530920.03,4388877.42,0.0,0.0
13702,531012.86,4388878.57,0.0,0.0
13703,531008.28,4388887.66,0.0,0.0
13704,531005.23,4388897.97,0.0,0.0
13705,531002.71,4388907.61,0.0,0.0
13706,531000.11,4388914.48,0.0,0.0
13707,530997.24,4388924.24,0.0,0.0
13708,530989.48,4388931.86,0.0,0.0
13709,530988.25,4388940.63,0.0,0.0
13710,531002.36,4388973.42,0.0,0.0
13711,531021.35,4388817.01,0.0,0.0
13712,531029.56,4388822.37,0.0,0.0
13713,531038.21,4388827.29,0.0,0.0
13714,531046.77,4388832.32,0.0,0.0
13715,531052.92,4388839.11,0.0,0.0
13716,531024.73,4388808.59,0.0,0.0
13717,531002.36,4388845.01,0.0,0.0
13718,530992.68,4388840.76,0.0,0.0
13719,530985.67,4388835.62,0.0,0.0
13720,530974.02,4388829.92,0.0,0.0
13721,530962.35,4388829.54,0.0,0.0
13722,531011.04,4388776.02,0.0,0.0
13723,530931.26,4388752.61,0.0,0.0
13724,530933.7,4388743.3,0.0,0.0
13725,530932.47,4388729.09,0.0,0.0
13726,530926.9,4388728.18,0.0,0.0
13727,530897.11,4388753.69,0.0,0.0
13728,530893.73,4388762.78,0.0,0.0
13729,530887.78,4388770.3,0.0,0.0
13730,530861.83,4388779.08,0.0,0.0
13731,530854.93,4388788.71,0.0,0.0
13732,530852.22,4388801.46,0.0,0.0
13733,530845.82,4388814.2,0.0,0.0
13734,530927.11,4388846.38,0.0,0.0
13735,530933.5,4388836.41,0.0,0.0
13736,530933.8,4388824.65,0.0,0.0
13737,530938.22,4388814.35,0.0,0.0
13738,530945.03,4388805.27,0.0,0.0
13739,530949.37,4388793.64,0.0,0.0
13740,530929.22,4388898.77,0.0,0.0
13741,530927.99,4388904.43,0.0,0.0
13742,530925.34,4388881.44,0.0,0.0
13743,530918.43,4388891.73,0.0,0.0
13744,530911.03,4388898.36,0.0,0.0
13745,531029.88,4388892.18,0.0,0.0
13746,531020.65,4388904.58,0.0,0.0
13747,531019.49,4388916.67,0.0,0.0
13748,531012.41,4388927.74,0.0,0.0
13749,531007.3,4388938.71,0.0,0.0
13750,531003.91,4388948.79,0.0,0.0
13751,530998.72,4388960.87,0.0,0.0
13752,531013.9,4388834.85,0.0,0.0
13753,531021.77,4388840.43,0.0,0.0
13754,531031.96,4388845.02,0.0,0.0
13755,531068.66,4388828.97,0.0,0.0
13756,531066.37,4388823.07,0.0,0.0
13757,531016.64,4388813.55,0.0,0.0
13758,531005.84,4388812.62,0.0,0.0
13759,530994.27,4388807.36,0.0,0.0
13760,530986.04,4388806.21,0.0,0.0
13761,531020.8,4388781.16,0.0,0.0
13762,530984.92,4388766.14,0.0,0.0
13763,530990.19,4388756.4,0.0,0.0
13764,530994.08,4388749.2,0.0,0.0
13765,530998.5,4388738.79,0.0,0.0
13766,530885.6,4388736.0,0.0,0.0
13767,530892.75,4388727.71,0.0,0.0
13768,530896.9,4388720.18,0.0,0.0
13769,530912.79,4388758.97,0.0,0.0
13770,530908.64,4388767.06,0.0,0.0
13771,530902.85,4388777.25,0.0,0.0
13772,530896.64,4388785.66,0.0,0.0
13773,530891.37,4388794.51,0.0,0.0
13774,530886.44,4388802.71,0.0,0.0
13775,530878.94,4388812.22,0.0,0.0
13776,530875.05,4388819.86,0.0,0.0
13777,530870.21,4388829.17,0.0,0.0
13778,530965.49,4388817.12,0.0,0.0
13779,530968.19,4388808.36,0.0,0.0
13780,530971.41,4388796.94,0.0,0.0
13781,530981.72,4388877.78,0.0,0.0
13782,530973.53,4388865.43,0.0,0.0
13783,530966.71,4388856.75,0.0,0.0
13784,530963.65,4388847.52,0.0,0.0
13785,530959.14,4388840.07,0.0,0.0
13786,530963.76,4388971.38,0.0,0.0
13787,530968.34,4388962.63,0.0,0.0
13788,530967.61,4388950.98,0.0,0.0
13789,530970.31,4388940.89,0.0,0.0
13790,530970.54,4388928.13,0.0,0.0
13791,530973.16,4388917.04,0.0,0.0
13792,530972.59,4388907.27,0.0,0.0
13793,530976.59,4388895.85,0.0,0.0
13794,530978.35,4388884.87,0.0,0.0
13795,530997.0,4388983.5,0.0,0.0
13796,531016.51,4388826.09,0.0,0.0
13797,531026.78,4388830.13,0.0,0.0
13798,531036.95,4388840.16,0.0,0.0
13799,531042.09,4388801.11,0.0,0.0
13800,531050.55,4388808.69,0.0,0.0
13801,531054.57,4388813.15,0.0,0.0
13802,530993.33,4388849.75,0.0,0.0
13803,530985.89,4388843.84,0.0,0.0
13804,530976.22,4388836.47,0.0,0.0
13805,530966.55,4388830.55,0.0,0.0
13806,531022.31,4388770.51,0.0,0.0
13807,530952.53,4388754.25,0.0,0.0
13808,530956.07,4388749.05,0.0,0.0
13809,530962.36,4388743.41,0.0,0.0
13810,530968.81,4388739.0,0.0,0.0
13811,530973.39,4388730.36,0.0,0.0
13812,530870.97,4388745.38,0.0,0.0
13813,530865.18,4388757.23,0.0,0.0
13814,530859.66,4388764.31,0.0,0.0
13815,530855.85,4388772.73,0.0,0.0
13816,530852.03,4388782.92,0.0,0.0
13817,530847.97,4388790.46,0.0,0.0
13818,530844.67,4388800.1,0.0,0.0
13819,530840.94,4388809.85,0.0,0.0
13820,530837.14,4388816.6,0.0,0.0
13821,530970.82,4388773.52,0.0,0.0
13822,530965.28,4388783.38,0.0,0.0
13823,530959.33,4388793.01,0.0,0.0
13824,530986.4,4388867.15,0.0,0.0
13825,530985.07,4388854.93,0.0,0.0
13826,530947.32,4388962.1,0.0,0.0
13827,530947.02,4388950.45,0.0,0.0
13828,530951.78,4388940.59,0.0,0.0
13829,530955.43,4388929.73,0.0,0.0
13830,530956.51,4388917.08,0.0,0.0
13831,530959.46,4388907.88,0.0,0.0
13832,530960.88,4388897.68,0.0,0.0
13833,530962.64,4388887.14,0.0,0.0
13834,531028.45,4388884.96,0.0,0.0
13835,531032.09,4388875.77,0.0,0.0
13836,531039.93,4388868.58,0.0,0.0
13837,531047.43,4388858.4,0.0,0.0
13838,531052.18,4388851.1,0.0,0.0
13839,531061.37,4388849.03,0.0,0.0
13840,531067.67,4388840.5,0.0,0.0
13841,531098.46,4388779.14,0.0,0.0
13842,531092.33,4388787.44,0.0,0.0
13843,531088.96,4388793.98,0.0,0.0
13844,531083.86,4388802.95,0.0,0.0
13845,531043.71,4388739.3,0.0,0.0
13846,531039.21,4388749.94,0.0,0.0
13847,531033.35,4388755.02,0.0,0.0
13848,531029.29,4388762.11,0.0,0.0
13849,530960.83,4388760.72,0.0,0.0
13850,530970.23,4388749.1,0.0,0.0
13851,530972.31,4388742.9,0.0,0.0
13852,530980.69,4388728.72,0.0,0.0
13853,530897.68,4388738.94,0.0,0.0
13854,530903.3,4388729.3,0.0,0.0
13855,530909.0,4388719.0,0.0,0.0
13856,530927.97,4388760.81,0.0,0.0
13857,530917.12,4388770.64,0.0,0.0
13858,530911.42,4388779.72,0.0,0.0
13859,530906.82,4388791.36,0.0,0.0
13860,530900.19,4388799.54,0.0,0.0
13861,530893.71,4388809.73,0.0,0.0
13862,530887.4,4388820.25,0.0,0.0
13863,530880.07,4388830.32,0.0,0.0
13864,530952.69,4388822.73,0.0,0.0
13865,530957.96,4388811.76,0.0,0.0
13866,530963.41,4388801.02,0.0,0.0
13867,530965.94,4388877.05,0.0,0.0
13868,530962.62,4388869.27,0.0,0.0
13869,530959.15,4388859.16,0.0,0.0
13870,530954.72,4388849.71,0.0,0.0
13871,530950.67,4388834.26,0.0,0.0
13872,530972.93,4388972.2,0.0,0.0
13873,530975.38,4388962.11,0.0,0.0
13874,530975.32,4388953.78,0.0,0.0
13875,530974.43,4388940.46,0.0,0.0
13876,530976.11,4388928.92,0.0,0.0
13877,530979.08,4388916.4,0.0,0.0
13878,530980.15,4388905.41,0.0,0.0
13879,530982.24,4388897.1,0.0,0.0
13880,530983.41,4388883.89,0.0,0.0
13881,530984.57,4388979.24,0.0,0.0
13882,530987.62,4388967.59,0.0,0.0
13883,531007.51,4388844.7,0.0,0.0
13884,531016.24,4388849.73,0.0,0.0
13885,531025.73,4388856.87,0.0,0.0
13886,531078.04,4388821.57,0.0,0.0
13887,531071.73,4388812.22,0.0,0.0
13888,531065.67,4388802.98,0.0,0.0
13889,531004.81,4388834.04,0.0,0.0
13890,530996.43,4388826.34,0.0,0.0
13891,530984.61,4388820.75,0.0,0.0
13892,530973.73,4388817.6,0.0,0.0
13893,531033.39,4388788.98,0.0,0.0
13894,530894.72,4388942.25,0.0,0.0
13895,530897.85,4388931.61,0.0,0.0
13896,530898.5,4388919.4,0.0,0.0
13897,530905.32,4388910.66,0.0,0.0
13898,530937.72,4388960.29,0.0,0.0
13899,530938.88,4388950.08,0.0,0.0
13900,530943.2,4388940.56,0.0,0.0
13901,530945.13,4388930.46,0.0,0.0
13902,530947.66,4388919.49,0.0,0.0
13903,530951.14,4388909.29,0.0,0.0
13904,530949.56,4388896.63,0.0,0.0
13905,531045.67,4388892.47,0.0,0.0
13906,531052.98,4388886.5,0.0,0.0
13907,531058.94,4388878.32,0.0,0.0
13908,531064.72,4388868.35,0.0,0.0
13909,531072.31,4388860.06,0.0,0.0
13910,531077.32,4388852.31,0.0,0.0
13911,531085.83,4388846.35,0.0,0.0
13912,531108.22,4388784.62,0.0,0.0
13913,531102.35,4388793.14,0.0,0.0
13914,531096.55,4388805.22,0.0,0.0
13915,531072.54,4388761.17,0.0,0.0
13916,531063.59,4388765.79,0.0,0.0
13917,531059.27,4388775.43,0.0,0.0
13918,531055.28,4388784.96,0.0,0.0
13919,531049.93,4388791.49,0.0,0.0
13920,531004.52,4388776.1,0.0,0.0
13921,531009.19,4388767.46,0.0,0.0
13922,530921.25,4388744.8,0.0,0.0
13923,530922.74,4388737.7,0.0,0.0
13924,530931.72,4388722.76,0.0,0.0
13925,530937.95,4388711.02,0.0,0.0
13926,530883.07,4388745.54,0.0,0.0
13927,530879.58,4388759.62,0.0,0.0
13928,530870.19,4388770.46,0.0,0.0
13929,530867.82,4388783.43,0.0,0.0
13930,530866.91,4388795.53,0.0,0.0
13931,530860.62,4388803.6,0.0,0.0
13932,530853.97,4388814.12,0.0,0.0
13933,530941.23,4388833.67,0.0,0.0
13934,530943.6,4388819.58,0.0,0.0
13935,530949.82,4388810.73,0.0,0.0
13936,530953.47,4388798.76,0.0,0.0
13937,530951.23,4388886.43,0.0,0.0
13938,530946.64,4388876.09,0.0,0.0
13939,530943.42,4388866.64,0.0,0.0
13940,530941.23,4388855.53,0.0,0.0
13941,531025.42,4388891.83,0.0,0.0
13942,531017.01,4388893.46,0.0,0.0
13943,531008.12,4388906.3,0.0,0.0
13944,531003.26,4388918.38,0.0,0.0
13945,530999.45,4388927.91,0.0,0.0
13946,531000.28,4388935.01,0.0,0.0
13947,530990.53,4388948.29,0.0,0.0
13948,530987.14,4388958.82,0.0,0.0
13949,530995.01,4388859.63,0.0,0.0
13950,531003.66,4388863.33,0.0,0.0
13951,531010.84,4388868.58,0.0,0.0
13952,531033.26,4388819.28,0.0,0.0
13953,531012.81,4388826.63,0.0,0.0
13954,531003.14,4388820.38,0.0,0.0
13955,530990.71,4388819.0,0.0,0.0
13956,530981.04,4388812.85,0.0,0.0
13957,531014.12,4388757.49,0.0,0.0
13958,530686.97,4388908.57,0.0,0.0
13959,530691.46,4388901.7,0.0,0.0
13960,530701.81,4388888.87,0.0,0.0
13961,530709.13,4388881.57,0.0,0.0
13962,530714.3,4388875.71,0.0,0.0
13963,530721.88,4388868.86,0.0,0.0
13964,530725.86,4388861.44,0.0,0.0
13965,530731.63,4388855.25,0.0,0.0
13966,530749.63,4388965.75,0.0,0.0
13967,530760.65,4388956.03,0.0,0.0
13968,530764.47,4388945.83,0.0,0.0
13969,530774.33,4388946.65,0.0,0.0
13970,530702.71,4388920.17,0.0,0.0
13971,530709.43,4388913.32,0.0,0.0
13972,530715.3,4388905.79,0.0,0.0
13973,530721.51,4388897.05,0.0,0.0
13974,530729.09,4388888.42,0.0,0.0
13975,530735.3,4388880.68,0.0,0.0
13976,530741.25,4388874.16,0.0,0.0
13977,530747.97,4388865.53,0.0,0.0
13978,530742.37,4388957.73,0.0,0.0
13979,530747.9,4388949.76,0.0,0.0
13980,530751.89,4388938.35,0.0,0.0
13981,530772.64,4388984.27,0.0,0.0
13982,530777.23,4388974.08,0.0,0.0
13983,530782.58,4388965.22,0.0,0.0
13984,530786.39,4388957.35,0.0,0.0
13985,530695.44,4388915.04,0.0,0.0
13986,530702.69,4388905.52,0.0,0.0
13987,530707.86,4388898.99,0.0,0.0
13988,530717.16,4388889.38,0.0,0.0
13989,530722.08,4388882.63,0.0,0.0
13990,530728.63,4388874.66,0.0,0.0
13991,530735.62,4388865.03,0.0,0.0
13992,530740.28,4388857.84,0.0,0.0
13993,530727.43,4388940.8,0.0,0.0
13994,530732.43,4388933.39,0.0,0.0
13995,530739.24,4388925.42,0.0,0.0
13996,530744.77,4388915.9,0.0,0.0
13997,530750.89,4388907.71,0.0,0.0
13998,530757.53,4388899.3,0.0,0.0
13999,530766.58,4388890.79,0.0,0.0
14000,530714.34,4388931.76,0.0,0.0
14001,530723.47,4388922.25,0.0,0.0
14002,530726.16,4388914.61,0.0,0.0
14003,530728.0,4388903.4,0.0,0.0
14004,530735.68,4388893.67,0.0,0.0
14005,530743.1,4388883.04,0.0,0.0
14006,530750.69,4388874.19,0.0,0.0
14007,530755.09,4388867.77,0.0,0.0
14008,530735.45,4388951.16,0.0,0.0
14009,530746.38,4388941.99,0.0,0.0
14010,530751.14,4388931.91,0.0,0.0
14011,530764.95,4388975.36,0.0,0.0
14012,530767.24,4388961.38,0.0,0.0
14013,530789.77,4388948.6,0.0,0.0
14014,532273.06,4386415.21,0.0,0.0
14015,530791.3,4388757.82,0.0,0.0
14016,530799.09,4388763.07,0.0,0.0
14017,530807.4,4388765.32,0.0,0.0
14018,530817.27,4388766.03,0.0,0.0
14019,530829.1,4388768.07,0.0,0.0
